time	pagename	username	content	photo	video	link	kdv	kq	cmt	
28/07/25	FP - Chuyện của Hà Nội	Thanh Bình				https://docs.google.com/document/d/1lkzheH4aZ3a_uhcbbh9KYyv8WL9t2BL_HiR1p54nCFg/edit?tab=t.0	Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Khánh Ly Nguyễn		525610643_1807052706826737_4115776577080240562_n.png 524932603_757464763440806_514977524569686213_n.png 521855138_1480686239967537_7115706304244896710_n.png 523242708_1277630663744247_6761537135103677854_n.png 524718781_1293300672249522_2532850829115116896_n.png 521631949_1468498450737144_8601778112954284696_n.png 525847296_1446706593039017_2560791197384775926_n.png 523880266_746188504941982_7675701012410809658_n.png 523507770_3779818002316476_5087420540594543403_n.png 521922535_1083452123292860_7835497460051996328_n.png			Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Minh Khuê Lê	Cùng Chuyện của Hà Nội ghé thăm Trưng bày “Lớn Kể Chuyện Bé” với 51 niềm vui giản dị ngày xưa ấy.  Giữa không gian mát xanh của Hồ Văn, Văn Miếu, trưng bày “Lớn Kể Chuyện Bé” giới thiệu 51 tác phẩm minh họa từ 8 họa sĩ trẻ. Mỗi bức tranh mở ra một khoảnh khắc tuổi thơ thật đỗi gần gũi: có khi là chiều muộn mải mê nhảy dây ngoài sân, có lúc là túi áo nặng bi ve lấp lánh, hay đơn giản là tiếng gọi về ăn cơm vang lên khi trời vừa chập choạng tối.  Những mảnh ghép tuổi nhỏ ấy được nhìn lại bằng đôi mắt trưởng thành, vừa tươi mới vừa ấm áp, để rồi bất chợt khiến ta mỉm cười vì những điều tưởng chừng đã bỏ quên.  Lượn một vòng quanh những niềm vui hồi bé, bạn đã tìm thấy trò khoái khẩu của mình chưa?    Mở cửa: 8h00 - 17h30 | Từ nay đến hết 31.07.2025   Địa điểm: Hồ Văn, thuộc Di tích Quốc gia đặc biệt Văn Miếu - Quốc Tử Giám (đối diện cổng chính Di tích), Số 58 Phố Quốc Tử Giám, Quận Đống Đa, Hà Nội.	521821842_3886950581450285_1786934329754758032_n.jpg 523447379_1238304517991509_4896268391852543252_n.jpg 521408752_1631588844203438_1535317380982890956_n.jpg			Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Minh Khuê Lê	Chiếc hoàng hôn “trứng muối” tạm biệt ngày thứ 2 đầu tuần oi bức    Ảnh: Ng Phan Quang Huy	521525974_1304723881288519_4463455613251942597_n.jpg			Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Minh Khuê Lê	Không phải mẹ cần giúp đâu. Chỉ là, nếu có ai đó đứng cạnh rửa rau, bưng bát, hỏi vài câu chuyện nhỏ trong ngày…thì có lẽ, lòng mẹ sẽ ấm hơn rất nhiều		523479963_24137838769191953_7506425971596333483_n.mp4		Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Le Thu Huong	Nói về việc vất vả lo toan cơm áo gạo tiền + chăm sóc gđinh ấy. Cap này c thấy đang k hợp vs ndung vid lắm				Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Bình	Mẹ không than đâu, nhưng từng đồng mẹ chi đều tính kỹ. Không phải vì mẹ chi li, mà vì mẹ muốn dành phần đủ đầy nhất cho con. “Cơm áo gạo tiền” nghe thì đơn giản, mà mẹ gánh suốt bao năm không một lời than thở.				Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Thanh Bình	"TOPIC HÔM NAY: Kể về bác bảo vệ khiến các bác ấn tượng đi   Dạo này cứ lướt mạng là thấy các chú bảo vệ trổ tài họa sĩ, đỉnh không thua dân chuyên! Còn chú bảo vệ nhà các bác thì sao, mê vẽ, mê hát hay mê… pha trò hơn cả pha trà=)))  Comment kể chuyện cho tụi tui biết ""bảo vệ quốc dân"" của các bác điiiiiii  Ảnh: @diquta"				Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Lê Giang Uyên	Đừng cảm thấy áp lực khi mình đang nghỉ ngơi.  Rất nhiều người trẻ rơi vào một trạng thái lạ: không làm gì thì thấy lo, mà làm rồi vẫn thấp thỏm, sợ bản thân làm chưa đủ. Dù công việc đã hoàn thành, đầu óc vẫn quay cuồng kiểm tra lại, không dám nghỉ ngơi vì sợ sót việc. Cứ như thể, nếu mình dừng lại, mình sẽ tụt hậu, sẽ không còn “xứng đáng” với vị trí mình đang có.  Nguyên nhân cũng bởi chúng ta gắn giá trị bản thân với hiệu suất công việc. Khi nghỉ ngơi khiến ta cảm thấy có lỗi, khi thư giãn lại khiến ta hoang mang. Và bạn biết không, đó là lúc công việc không còn chỉ là việc, nó đã trở thành một phần định danh, đến mức nếu không làm, ta thấy mình vô dụng.  Áp lực phải luôn “có ích” khiến nhiều người trẻ lúc nào cũng căng lên như dây đàn. Và dù không ai thúc giục, bản thân ta lại trở thành người quản lý khắt khe nhất với chính mình. Ta tự ép bản thân vào guồng quay không điểm dừng, nghĩ rằng năng suất là thước đo duy nhất cho giá trị con người.  Nhưng thật ra, không làm gì cũng là một việc quan trọng. Được nghỉ ngơi đúng nghĩa không phải là lười biếng, mà là một phần thiết yếu để phục hồi tinh thần và giữ gìn sự sáng suốt. Không ai có thể duy trì năng lượng nếu cứ liên tục ở trong trạng thái phòng thủ, nghi ngờ và kiệt sức.  Nếu bạn đang mệt mỏi vì không thể nghỉ ngơi mà không cảm thấy áy náy, hãy bắt đầu từ việc cho phép mình được dừng lại. Đặt ra ranh giới rõ ràng giữa công việc và đời sống cá nhân. Tập tin vào giá trị của bản thân kể cả khi bạn không làm gì cả. Bởi lẽ, bạn không được sinh ra để chỉ để chạy mãi trong một vòng xoay bận rộn.  | Nghề Mới - Một dự án thuộc Chuyện của Hà Nội.	523199417_4108348039379034_76420146776261995_n.jpg			Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Lê Giang Uyên	Mọi người học được gì từ những leader của mình?				Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Minh Khuê Lê	Cách bố gói ghém tuổi thơ của cô con gái    Hồi bé cứ tự ngồi mày mò chơi với búp bê còn ước mơ làm nhà thiết kế thời trang nữa. Mấy thứ trẻ con ấy lại được bố đăng lên đầy tự hào, yêu quá điii  Gái rượu nhà người ta khéo tay vậy chứ búp bê vào tay tôi là khó nói lắm =)))  Ảnh: Huyền, Trần Thùy Linh	523027517_718660944417364_1704488569637048989_n.jpg 523921829_1061546349482145_7054909680786342102_n.jpg 521834152_1259678915610875_8010759208882642913_n.jpg 522516188_745248624781928_3981707184233984936_n.jpg 522962681_1535251421216039_555278473586509757_n.jpg 521567313_1747720712770974_3568248815847434563_n.jpg 521095493_709907978710185_317387757661111094_n.jpg 521411600_766910159007246_6008686548983121387_n.jpg 521885836_650712334723168_4607707537138202176_n.jpg 522715578_759547826430548_7106084123564041944_n.jpg 522595625_735924336066267_5474451454099788100_n.jpg 522405979_1080110360286097_4100913473883059307_n.jpg			Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Trần Thanh Hà	Game này tốn sức phết	524708988_913024257692321_6453035987168097195_n.jpg			Dũng	Sửa/ xóa bài - cơ bản	spin “cak”	"""Bắt nạt và quấy rối"""
28/07/25	FP - Chuyện của Hà Nội	Trần Thanh Hà	COI GÌ TRÊN NETFLIX (PHẦN 2)  Mới đầu tuần nhưng lên luôn cho anh em vài bộ phim để thư giãn cuối tuần trên Netflix, cực hợp xả xì trét. Lưu lại list, lúc cần khỏi phải loay hoay chọn phim nha	525921853_1090369922490375_804351623443074453_n.jpg 523251530_687896540872342_1187397114514114807_n.jpg 522866100_1262960592197416_5327660489196661174_n.jpg 523873328_1478683976878427_5946583161566102582_n.jpg 522098889_1687801695248401_6154593689577706004_n.jpg 526122397_751063260647733_1509469147465106294_n.jpg 523413448_1271555767938033_2295290142678603078_n.jpg 522711963_1509904120390878_725937730678839814_n.jpg 523145996_726147900190543_3116191428047085025_n.jpg 523962730_1905212470021708_3460669792255781521_n.jpg 523102548_750905204767452_2097468481384740776_n.jpg 521915830_630837903382798_5426374206963959969_n.jpg			Dũng	Duyệt		
28/07/25	FP - Chuyện của Hà Nội	Nguyễn Đức Trọng	Áp lực đồng trang lứa của bạn là gì? Nó có đáng để áp lực không?  Tôi tình cờ thấy được mấy dòng này và bắt đầu suy ngẫm, muốn chia sẻ lại với bạn.  Có lẽ ta đã quá quen với khái niệm thành công được định nghĩa từ thời bố mẹ: công việc ổn định, lương (thu nhập cao), chức vụ cao (lãnh đạo hay làm chủ).   Vậy nên nhìn thấy ai đó mới ra trường đã vào công ty lớn, thu nhập 20 triệu, ta thấy áp lực, lắm lúc còn tự nghĩ “Mình kém cỏi quá”... Áp lực đồng trang lứa ra đời.  Nhưng ta quên mất một điều, mỗi người sinh ra đều có cuộc đời và những sứ mệnh khác nhau.   Là đồng trang lứa, chứ không đồng cảnh ngộ, đồng trải nghiệm, đồng tư duy.  Bạn sinh ra đã khác, ở gia đình khác, lớn lên cũng khác. Hạnh phúc của bạn lúc nhỏ là được ăn cái kem ngon, nhưng lớn lên kem không còn ngon nữa, ngay cả thước đo của bạn cũng thay đổi thì dùng thành công của người khác đo làm sao được?  Xã hội phân chia lao động, vừa hay con người cũng không giống nhau.   Người nông dân thu nhập có thể thấp hơn doanh nhân nhưng cả hai đều cần cho xã hội.  Người nông dân có khiếu trồng trọt hơn kinh doanh nên đổ mồ hôi ngoài đồng. Còn doanh nhân không muốn nắng mưa nên đau đầu làm kinh tế.   Cái gì chẳng có giá riêng của nó?  Để ý một chút, tất cả những tiền bạc, chức vụ, sự ổn định đều là đánh giá của người ngoài khi nhìn vào. Chỉ có ở trong hoàn cảnh đó mới biết, cái “thành công” này thực sự là thế nào, phải trả những giá nào và cảm giác thế nào. Rõ là, chúng ta không giống nhau.  Bạn hiểu được khác biệt, bạn sẽ có cơ hội được sống là chính bạn trong đời.   Còn nếu bạn chạy theo những thứ đó, sẽ không có điểm dừng vì lúc nào cũng sẽ có người giỏi hơn, nhiều tiền hơn bạn thôi. Bạn sẽ luôn thấy ghen tị, luôn thấy bản thân không bằng người, luôn thấy bất an. Bạn có nghĩ là, cái người lương 20 triệu lúc ra trường kia cũng đang chịu áp lực từ một người làm ra 100 triệu 1 tháng không?  Thành công không phải là một con số hay một chức danh để ai đó áp xuống đầu bạn.   Nó là một trạng thái cân bằng và chủ động của cuộc sống.  Lương của bạn có thể bình thường, nhưng mỗi sáng đi làm đều thấy vui, mỗi tối về nhà đều ngủ yên. Đó là thành công.  Bạn có thể đang làm một công việc thường thôi nhưng bạn thích, bạn học được nhiều điều mới, tự tin hơn mỗi ngày và biết rõ mình đang đi đâu. Đó cũng là thành công.  Bạn vất vả đầu tắt mặt tối, thời gian cho bản thân hay gia đình ít đi, bù lại bạn làm ra tiền và làm được điều bạn muốn. Đó cũng là thành công.  Tiền bạc quan trọng, nhưng nếu suy đến cùng, nó chỉ là phương tiện để mua một vài thứ: thời gian bên nhau, trải nghiệm, sức khỏe và lựa chọn tự do hơn cho mình và người thân.   Thành công thực sự là khi bạn dùng được đồng tiền đó để sống đúng giá trị, đúng mục tiêu và bình an trong lòng.  Nếu cảm thấy bản thân kém cỏi, hãy thử hỏi:  Bạn có khỏe mạnh không?  Bạn có đang làm điều mình muốn làm, công việc của bạn có ý nghĩa, bạn có đang học hỏi tiến bộ không?  Bạn có thời gian cho bản thân và gia đình không?  Tất cả những câu hỏi này đều là về bạn chứ không phải về người khác.  Thành công của bạn do chính bạn định nghĩa, không phải từ ánh mắt hay tiêu chuẩn của ai cả...  - Ảnh từ một chia sẻ của brokenjc_  ————————— | Nghề Mới - một dự án từ Chuyện của Hà Nội Chúng tôi có mặt tại các nền tảng: Facebook: Fanpage Nghề Mới - CCHN Group Nghề Mới - Mình Mới Threads: nghemoi.cchn	521420745_738980018925226_4260649499752492984_n.png			Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	A80 ĐẾN GẦN LẮM RỒI: HÌNH ẢNH PHÁ DỠ NHÀ 61 TRẦN PHÚ, MỞ RỘNG ĐƯỜNG HÙNG VƯƠNG PHỤC VỤ DIỄU BINH DỊP 2/9    Hà Nội đang khẩn trương thi công, mở rộng đường Hùng Vương (đoạn từ phố Trần Phú đến Nguyễn Thái Học) để phục vụ Lễ diễu binh, diễu hành kỷ niệm 80 năm Cách mạng tháng Tám thành công và Quốc khánh 2/9.   Theo kế hoạch, dự án sẽ được triển khai đồng bộ các giải pháp, phối hợp với các đơn vị kỹ thuật tổ chức di dời hệ thống hạ tầng kỹ thuật ngầm, nổi trên tuyến; Phối hợp với Trung tâm Quản lý hạ tầng kỹ thuật, Công ty TNHH MTV Công viên cây xanh Hà Nội để di chuyển cây xanh, tháo dỡ khối nhà hiện trạng tại số 61 Trần Phú, bảo đảm đúng tiến độ, đúng chỉ giới giải phóng mặt bằng trước 15/8.  Dự án có chiều dài 100m từ ngã tư Hùng Vương - Trần Phú đến ngã tư Hùng Vương - Nguyễn Thái Học, lòng đường tại đoạn này được mở rộng về phía số nhà 61 phố Trần Phú, đảm bảo mặt đường và vỉa hè rộng 36m theo quy hoạch.   Nguồn: Vietnamnet	522785466_1457958252002347_1171510506269768680_n.jpg 521618033_1819315098996050_2471270607205064287_n.jpg 522190585_1801140810489455_2226114769777877304_n.jpg 524384890_604843606017059_5057863439396442213_n.jpg 521569775_1969805673773196_3502329828017030089_n.jpg 517932655_2172882259861175_7356504497167455046_n.jpg 521536837_1084080487025704_2772955798717626844_n.jpg 521652185_732437002763139_8482722420818660334_n.jpg 525120587_1305408544252424_5078336283145144970_n.jpg			Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Đinh Tiến Tuấn	HÀ NỘI ĐÓN ĐỢT NẮNG NÓNG GAY GẮT, DỰ BÁO NHIỆT ĐỘ CẢM NHẬN SẼ ĐẠT 47 ĐỘ C   Hôm qua là nắng gắt, anh em thủ đô cũng đã trải nghiệm rồi. Hà Đông trưa qua đỉnh là 37 độ C, và dự trong 2 ngày 29/7 và ngày 30/7, nắng nóng sẽ tiếp tục gia tăng cường độ.  Dự hôm nay và mai mức nhiệt đỉnh sẽ loanh quanh 36-38 độ, nhiệt độ cảm nhận ở Hà Nội có thể lên mức 45oC, và cùng thời điểm ngày mai (30/7) có thể đạt 46 - 47oC, theo mô hình ICON của Đức (được coi là mô hình có độ chính xác rất cao trong thời hạn ngắn).   Đi cùng là độ ẩm giảm sâu, chỉ còn 50-55%, độ ẩm thấp chúng ta cần nhiều toner cấp ẩm hơn, da sẽ tiết dầu nhiều hơn, những đôi môi thiếu nụ hôn cũng khô hơn. Anh em lưu ý!  Theo Đài phát thanh truyền hình Hà Nội và Hoa học trò	522639115_1666728038063041_8871628417792065858_n.jpg 523101094_23890271744002898_5254490440927833460_n.jpg 523882865_3074048216124947_907476716664968495_n.jpg		https://hoahoctro.tienphong.vn/ha-noi-cham-nguong-nang-nong-gay-gat-du-bao-nhiet-do-cam-nhan-se-dat-47-do-c-post1764493.tpo	Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Le Thu Huong	A ơi thêm hastag #tiepluatuhao nha				Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Thanh Bình	Bà chẳng nói những điều cao xa, chỉ thủ thỉ chuyện đời về cách giữ nếp nhà, cách thương người. Bà không chỉ dỗ dành, bà dạy ta cách yêu bản thân theo cách dịu dàng nhất    Cuộc hội thoại đáng yêu được chia sẻ bởi bác @ng.chagn				Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Hoàng Tuấn Anh		521584848_2442304809501875_6501072983727986657_n.jpg 524709674_1370533137375601_6259337896970762413_n.jpg 522264066_731001196379897_1914875146430811126_n.jpg 523882865_3791857651105358_6094979158597659244_n.jpg 525248208_3591490107812122_2434959069298154807_n.jpg 524310580_657282109959675_8759453877313125819_n.jpg 524749374_1109115301092724_4833558040442099629_n.jpg			Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Hoàng Tuấn Anh	“Moments of Wonder” - Đại nhạc hội đặc biệt kỷ niệm 80 năm Quốc khánh với dàn sao “khủng”: DJ Snake, J Balvin, The Kid LAROI, DPR IAN… Ngày 23/8, tại Trung tâm Triển lãm Việt Nam (đường Cầu Tứ Liên, xã Đông Anh, Hà Nội), đại nhạc hội “Moments of Wonder” - sự kiện âm nhạc có quy mô lớn nhất từ trước đến nay sẽ chính thức diễn ra. Chương trình quy tụ dàn nghệ sĩ đình đám quốc tế và Việt Nam như DJ Snake, J Balvin, The Kid LAROI, DPR IAN, Soobin và Hòa Minzy.   Đây là sự kiện đặc biệt nằm trong chuỗi hoạt động kỷ niệm 80 năm Quốc khánh, đồng thời khẳng định vị thế Việt Nam là điểm đến lễ hội và giải trí hàng đầu khu vực.  #8wonder				Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Lê Giang Uyên	Dã man +1 ng bố tuyệt vời				Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Thanh Bình	Không biết có bác nào để ý phân đoạn này trong tập mới nhất của Gia đình Haha giống mình không? Mình thực sự đã tua đi tua lại vài lần chỉ để nghe chú Sơn kể về nguồn gốc tín ngưỡng thờ thần cá voi, hay còn được người dân gọi với danh hiệu tôn kính “Nam Hải Đại Tướng Quân.”  Ngồi nghe chú Sơn kể, mình chợt nhận ra, nhiều tín ngưỡng đẹp của người Việt không sinh ra từ sợ hãi, mà từ lòng biết ơn sâu sắc. Ngư dân ra khơi, nhìn biển cả mênh mông luôn tin rằng có vị thần ấy đang âm thầm che chở, giống như cách Vua Gia Long từng được cứu sống và mãi mãi biết ơn vị ân nhân của mình.  Khoảnh khắc ấy khiến tập phát sóng trở nên đặc biệt hơn bao giờ hết. Bởi ngoài tiếng cười và câu chuyện đời thường, mình được lắng nghe, được gợi nhớ về công sức cha ông, tôn vinh truyền thống về lòng biết ơn những người đã dìu dắt, giúp đỡ nhau vượt qua giông bão.  Lịch sử không chỉ ghi lại những chiến công, mà còn lưu giữ những ân tình, những bàn tay đã nâng đỡ để dân tộc này tồn tại và vươn lên.  |Vase  Nguồn: Yeah1 #tiepluatuhao		524713911_24075836628738134_722153600726894442_n.mp4		Dũng	Duyệt		
29/07/25	FP - Chuyện của Hà Nội	Minh Khuê Lê	"TRIỂN LÃM VỀ ""BRAIN ROT"" - KHI THỊ GIÁC ĐƯỢC THỨC TỈNH QUA NGHỆ THUẬT SẮP ĐẶT  Tò mò về triển lãm ""brain rot"" mình đã ghé qua Triển lãm ""Cuộn hay Cuốn"" để xem cách các bạn trẻ khai thác chủ đề này qua nghệ thuật.  Ấn tượng đầu tiên không chỉ đến từ cách bày trí mà còn từ sự tâm huyết được gửi gắm trong từng chi tiết. Triển lãm nằm trong một không gian nhỏ xinh, được lấp đầy bởi các ""dải thông tin"" khổng lồ và vô tận như lượng nội dung mà chúng ta tiếp nhận mỗi ngày.  Mình đã có cơ hội được lắng nghe một bạn ở dự án kể về những câu chuyện đằng sau mỗi tác phẩm. Mỗi sự sắp đặt đều có ý đồ và mang theo nỗ lực và trăn trở để gửi gắm một thông điệp: hãy tỉnh táo trong cách sử dụng mạng xã hội.  Nội dung trên mạng xã hội sẽ không phải là ""rác"" nếu chúng ta biết dùng lăng kính của bản thân để lựa chọn tiếp thu một cách tỉnh táo. Mỗi người đều có thể trở thành tác giả cho đời sống tinh thần của chính mình.  Nghệ thuật đôi khi bắt đầu từ những điều gần gũi nhất. Khi ngắm nghía đủ lâu thì ngay cả trong hỗn độn, vẫn có những lát cắt tinh tế đáng để suy ngẫm."	522641371_24538449902419191_2030954117973857977_n.png 522236227_1096153778517674_3391778103784006304_n.png 521998527_24267577962838109_6602233893512680377_n.png 522505026_2824069327783494_6090285053054472307_n.png 521623117_753209014318688_6918433138000949276_n.png			Dũng	Duyệt		
